idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,data,numProcesso,dataAtualizacao
548107,156510029,Clonazepam,1498840212,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2021-04-19T17:21:44.000-0300,25351493354200711,2026-09-24T00:00:00.000-0300
70177,117720003,SOLUÇÃO RINGER SIMPLES EQUIPLEX,1649266251,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,01784792000103,2025-12-26T17:35:10.000-0200,250000067679292,2026-09-24T00:00:00.000-0300
560240,170560029,NEXAVAR,1388483254,BAYER S.A.,18459628000115,2025-10-17T07:57:56.000-0300,25351212182200795,2026-09-24T00:00:00.000-0300
560819,100580111,CLENIL HFA,1564777251,CHIESI FARMACÊUTICA LTDA,61363032000146,2025-12-04T10:58:41.000-0200,25351011374200603,2026-09-24T00:00:00.000-0300
537678,109170071,CLORIDRATO DE TETRACICLINA,0300034261,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,17875154000120,2026-03-27T15:57:25.000-0300,25351308337200798,2026-09-24T00:00:00.000-0300
365280,100410103,SOLUÇÃO RINGER COM LACTATO,0617244260,FRESENIUS KABI BRASIL LTDA,49324221000104,2026-06-23T14:50:33.000-0300,25351042612200452,2026-09-24T00:00:00.000-0300
571904,154230143,OPTILAR,0096582260,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-01-29T17:15:19.000-0200,25351081513200810,2026-09-24T00:00:00.000-0300
574712,101070276,Priorix Tetra,0230080260,GLAXOSMITHKLINE BRASIL LTDA,33247743000110,2026-03-09T14:23:37.000-0300,25351124866200811,2026-09-24T00:00:00.000-0300
554745,125680196,SULFATO DE NEOMICINA,0806788259,PRATI DONADUZZI & CIA LTDA,73856593000166,2025-06-17T09:52:23.000-0300,25351589576200739,2026-09-24T00:00:00.000-0300
1700,100630138,CEFAZIMA,0556996267,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,33258401000103,2026-06-08T13:34:36.000-0300,250000251579611,2026-09-24T00:00:00.000-0300
2196,103460003,CLORETO DE SÓDIO BEKER,0633148261,BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA,47231121000108,2026-06-26T16:17:00.000-0300,250000031239586,2026-09-24T00:00:00.000-0300
567861,125680204,PRATIFOLIN,0400974156,PRATI DONADUZZI & CIA LTDA,73856593000166,2015-05-07T13:30:24.000-0300,25351230315200713,2026-09-24T00:00:00.000-0300
530445,155370010,HYTAS,0491040229,ACCORD FARMACÊUTICA LTDA,64171697000146,2022-02-09T09:45:12.000-0200,25351186783200735,2026-09-24T00:00:00.000-0300
572759,125680199,fluconazol,0444138269,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-05-07T14:16:23.000-0300,25351137285200840,2026-09-24T00:00:00.000-0300
539392,154230126,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,0267862261,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-03-18T17:01:14.000-0300,25351388783200778,2026-09-24T00:00:00.000-0300
554437,141070065,CLORIDRATO DE PROPRANOLOL,0589052268,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2026-06-16T09:19:00.000-0300,25351568762200734,2026-09-24T00:00:00.000-0300
529427,104971355,cefalexina,0306320258,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2025-03-06T15:57:35.000-0300,25351232843200707,2026-09-24T00:00:00.000-0300
562436,109170076,GRIPINEW,0201811260,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,17875154000120,2026-03-02T11:00:41.000-0300,25351031113200863,2026-09-24T00:00:00.000-0300
576126,102980371,HEMOFOL,0643090266,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-30T14:54:56.000-0300,25351317406200835,2026-09-24T00:00:00.000-0300
574478,110850039,CLORIDRATO DE AMBROXOL,0152194266,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2026-02-13T16:04:44.000-0200,25351154902200871,2026-09-24T00:00:00.000-0300
514665,151670029,besilato de anlodipino,0494197226,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,04301884000175,2022-02-09T14:20:20.000-0200,25351040782200745,2026-09-24T00:00:00.000-0300
1071783,141070097,aciclovir,0374752265,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2026-04-16T16:48:53.000-0300,25351443259201587,2026-09-24T00:00:00.000-0300
3686,103700307,DIPIRONA SODICA,4772557229,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2022-10-03T11:35:50.000-0300,253510102370078,2026-09-24T00:00:00.000-0300
559612,170560031,AVALOX,0410383261,BAYER S.A.,18459628000115,2026-04-28T10:40:36.000-0300,25351212657200743,2026-09-24T00:00:00.000-0300
1599,104970014,UNI CEFALEXIN,2922960218,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2021-07-27T09:18:03.000-0300,2599200444935,2026-09-24T00:00:00.000-0300
545060,104971351,DEXANEURIN,0587120266,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-06-15T17:59:16.000-0300,25000004753197481,2026-09-24T00:00:00.000-0300
557161,116370073,acetilcisteína,0174857268,BLAU FARMACÊUTICA S.A.,58430828000160,2026-02-23T12:14:47.000-0300,25351607313200719,2026-09-24T00:00:00.000-0300
70176,117720005,SOLUÇÃO RINGER COM LACTATO,1649224257,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,01784792000103,2025-12-26T17:47:56.000-0200,250000067659267,2026-09-24T00:00:00.000-0300
70916,117720008,SOLUCAO DE MANITOL EQUIPLEX,1150856254,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,01784792000103,2025-08-27T17:48:50.000-0300,2500001474894,2026-09-24T00:00:00.000-0300
336439,110850022,FARMACE-GLICOSE 5% SOLUÇÃO ISOTONICA,0649166264,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2026-07-01T14:40:22.000-0300,2500100962083,2026-09-24T00:00:00.000-0300
558010,167730070,BIALUDEX,0875543251,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2025-07-03T14:43:08.000-0300,25351628163200787,2026-09-24T00:00:00.000-0300
508453,105350140,CLORIDRATO DE CIPROFLOXACINO,0233966269,LABORATÓRIO GLOBO SA,17115437000173,2026-03-10T10:21:38.000-0300,25351516805200615,2026-09-24T00:00:00.000-0300
501464,100470447,DOXURAN,0710080255,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2025-05-26T14:52:11.000-0300,25351389083200610,2026-09-24T00:00:00.000-0300
563549,102980368,ÁGUA PARA INJEÇÃO,0584267266,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-15T10:32:42.000-0300,25351001925200884,2026-09-24T00:00:00.000-0300
553390,102350902,lidocaína,0284070262,EMS S/A,57507378000365,2026-03-24T17:37:12.000-0300,25351561385200711,2026-09-24T00:00:00.000-0300
70535,103110080,PLASMIN,0400074265,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,01571702000198,2026-04-24T16:57:13.000-0300,253510311620069,2026-09-24T00:00:00.000-0300
572285,100330150,FLUDALIBBS,1186222247,LIBBS FARMACÊUTICA LTDA,61230314000175,2024-08-28T17:53:55.000-0300,25351082000200826,2026-09-24T00:00:00.000-0300
563226,116880013,CPHD FARMARIN,0581119266,FARMARIN INDUSTRIA E COMERCIO LTDA,58635830000175,2026-06-12T18:23:15.000-0300,25351049259200865,2026-09-24T00:00:00.000-0300
540642,101430070,GOTAS BINELLI,0632380268,MEGALABS FARMACEUTICA S.A.,33026055000120,2026-06-26T14:58:42.000-0300,25351290848200746,2026-09-24T00:00:00.000-0300
541429,100431016,Versa,0809976269,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-08-10T08:34:14.000-0300,25351189816200707,2026-09-24T00:00:00.000-0300
408868,100410011,SOLUÇÃO GLICOFISIOLÓGICA,0578863260,FRESENIUS KABI BRASIL LTDA,49324221000104,2026-06-12T12:39:19.000-0300,2599100596079,2026-09-24T00:00:00.000-0300
525665,154230115,TINIDAZOL + NITRATO DE MICONAZOL,1563343258,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2025-12-04T08:50:48.000-0200,25351067545200721,2026-09-24T00:00:00.000-0300
70679,110850014,NIDAZOFARMA,0647926261,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2026-07-01T10:40:51.000-0300,253510055360008,2026-09-24T00:00:00.000-0300
413295,155840040,Ibuprofeno,0590672266,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-16T13:44:58.000-0300,25351157322200593,2026-09-24T00:00:00.000-0300
414852,123520201,pantoprazol sódico,4577629224,RANBAXY FARMACÊUTICA LTDA,73663650000190,2022-08-19T11:40:32.000-0300,25351216727200571,2026-09-24T00:00:00.000-0300
417183,113430126,HEMITARTARATO DE NOREPINEFRINA,0606093265,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2026-06-19T15:28:09.000-0300,25351250077200592,2026-09-24T00:00:00.000-0300
417309,155620019,meropeném,0625249267,ANTIBIÓTICOS DO BRASIL LTDA,05439635000103,2026-06-25T10:00:14.000-0300,25351226513200511,2026-09-24T00:00:00.000-0300
417310,100330127,CEBRILIN,1683727240,LIBBS FARMACÊUTICA LTDA,61230314000175,2024-12-10T08:54:28.000-0200,25351067073200545,2026-09-24T00:00:00.000-0300
419198,105730357,REMILEV,1637345259,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-12-22T15:38:17.000-0200,25351181119200538,2026-09-24T00:00:00.000-0300
5352,104810076,LIDOPASS,2659813221,1FARMA INDUSTRIA FARMACEUTICA LTDA,48113906000149,2022-05-02T16:49:45.000-0300,250000219359937,2026-09-24T00:00:00.000-0300
414546,125680133,CETOCONAZOL+ DIPROPIONATO DE BETAMETASONA+ SULFATO DE NEOMICINA,1142062146,PRATI DONADUZZI & CIA LTDA,73856593000166,2014-12-19T18:37:59.000-0200,25351209086200506,2026-09-24T00:00:00.000-0300
413095,116910007,CPHD 35 BA,0659659263,NIPRO RENAL SOLUTIONS BRASIL LTDA,92832195000154,2026-07-03T16:48:59.000-0300,25351007694200570,2026-09-24T00:00:00.000-0300
414073,106890154,SONOTABS,1622672259,KLEY HERTZ FARMACEUTICA S.A,92695691000103,2025-12-18T16:19:33.000-0200,25351191777200538,2026-09-24T00:00:00.000-0300
414075,103900172,ULTRAFER,1453352252,FARMOQUÍMICA S/A,33349473000158,2025-11-03T15:31:55.000-0200,25351167896200570,2026-09-24T00:00:00.000-0300
414482,102350774,MALEATO DE TIMOLOL,1086044258,EMS S/A,57507378000365,2025-08-15T12:39:55.000-0300,25351175356200560,2026-09-24T00:00:00.000-0300
414913,105830474,LORATADINA,1473789249,GERMED FARMACEUTICA LTDA,45992062000165,2024-10-25T16:06:10.000-0300,25351208877200519,2026-09-24T00:00:00.000-0300
2927,103700261,BENEUM,1210852241,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2024-09-03T15:51:29.000-0300,250000093079965,2026-09-24T00:00:00.000-0300
419036,105830468,NISTATINA,0269416251,GERMED FARMACEUTICA LTDA,45992062000165,2025-02-26T09:48:58.000-0300,25351254765200521,2026-09-24T00:00:00.000-0300
419488,100430953,letrozol,1467418251,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-11-06T09:30:49.000-0200,25351281230200523,2026-09-24T00:00:00.000-0300
413371,109740008,CRONOBÊ,1564514251,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2025-12-04T10:19:02.000-0200,2599200962873,2026-09-24T00:00:00.000-0300
413380,103700100,BEPEBEN,4604508224,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2022-08-25T08:40:14.000-0300,250000217879518,2026-09-24T00:00:00.000-0300
414046,110850032,fosfato dissódico de dexametasona,0905663241,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2024-07-03T08:46:48.000-0300,25351181746200579,2026-09-24T00:00:00.000-0300
5557,103700128,CO-PRESSOTEC,4358376223,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2022-06-29T11:24:05.000-0300,250000261489657,2026-09-24T00:00:00.000-0300
414501,117660003,NOVOLIN R,0377848263,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,82277955000155,2026-04-17T10:29:07.000-0300,2500101192587,2026-09-24T00:00:00.000-0300
414767,117170055,HYPERINAT,0220343250,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,25773037000183,2025-02-17T11:31:36.000-0300,25351220912200560,2026-09-24T00:00:00.000-0300
413746,156250001,INTERFERON ALFA  2A HUMANO RECOMBINANTE,0608900143,CHRON EPIGEN INDÚSTRIA E COMÉRCIO LTDA,04415365000138,2014-07-28T16:40:03.000-0300,25351173181200475,2026-09-24T00:00:00.000-0300
414164,100410112,SMOFLIPID 20%,0876551266,FRESENIUS KABI BRASIL LTDA,49324221000104,2026-08-25T15:35:38.000-0300,25351138512200510,2026-09-24T00:00:00.000-0300
418624,105830463,valerato de betametasona + sulfato de gentamicina + clioquinol + tolnaftato pomada,0248823264,GERMED FARMACEUTICA LTDA,45992062000165,2026-03-13T12:28:18.000-0300,25351251655200516,2026-09-24T00:00:00.000-0300
407160,136410009,FATOR IX GRIFOLS,0192440250,GRIFOLS BRASIL LTDA,02513899000171,2025-02-11T14:41:03.000-0200,25351292179200402,2026-09-24T00:00:00.000-0300
414545,155620014,cloridrato de cefepima,0310870267,ANTIBIÓTICOS DO BRASIL LTDA,05439635000103,2026-03-31T10:17:24.000-0300,25351177278200538,2026-09-24T00:00:00.000-0300
415000,103700479,Acetato de Dexametasona,0657475254,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-05-15T10:15:55.000-0300,25351226486200578,2026-09-24T00:00:00.000-0300
415468,102350781,cloridrato de ciprofloxacino,1538608251,EMS S/A,57507378000365,2025-11-27T11:20:32.000-0200,25351224104200571,2026-09-24T00:00:00.000-0300
413115,104971317,Acetilcisteina,0019686269,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-01-08T13:31:57.000-0200,25351082794200585,2026-09-24T00:00:00.000-0300
400212,102980354,OMEPRAZOL,0739575261,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-07-24T09:29:29.000-0300,25351277933200476,2026-09-24T00:00:00.000-0300
414570,113430121,butilbrometo de escopolamina + dipirona monoidratada,1542449243,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-11-08T11:33:30.000-0200,25351053562200510,2026-09-24T00:00:00.000-0300
415052,100330131,MUVINLAX,1656917254,LIBBS FARMACÊUTICA LTDA,61230314000175,2025-12-30T16:00:03.000-0200,25351219935200521,2026-09-24T00:00:00.000-0300
2016,117170014,DORTRIRELAX,1502468255,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,25773037000183,2025-11-17T08:12:01.000-0200,250000008529913,2026-09-24T00:00:00.000-0300
272403,100330114,TOPISON,0770025269,LIBBS FARMACÊUTICA LTDA,61230314000175,2026-07-31T11:42:25.000-0300,25351217825200282,2026-09-24T00:00:00.000-0300
413586,113430123,CLORIDRATO DE AMBROXOL,0404375260,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2026-04-27T09:01:46.000-0300,25351143029200549,2026-09-24T00:00:00.000-0300
419191,102350782,CLORIDRATO DE OXIMETAZOLINA,0977256251,EMS S/A,57507378000365,2025-07-28T15:18:45.000-0300,25351260833200591,2026-09-24T00:00:00.000-0300
419193,100430952,espironolactona,0962515264,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-09-16T11:10:44.000-0300,25351265688200535,2026-09-24T00:00:00.000-0300
3010,102980110,QUINACRIS,0565881264,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-10T08:35:44.000-0300,2500100439286,2026-09-24T00:00:00.000-0300
418689,102350783,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,1739761243,EMS S/A,57507378000365,2024-12-19T21:00:04.000-0200,25351260934200562,2026-09-24T00:00:00.000-0300
413495,113430128,CLORIDRATO DE METOCLOPRAMIDA,1438763221,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2022-03-29T15:21:36.000-0300,25351144331200514,2026-09-24T00:00:00.000-0300
414303,156510010,cloridrato de sertralina,1412994250,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2025-10-23T11:04:05.000-0300,25351171437200591,2026-09-24T00:00:00.000-0300
418720,102980072,XYLESTESIN,0583630260,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-15T08:38:24.000-0300,2500100327683,2026-09-24T00:00:00.000-0300
413123,101550236,VAGI C,1445800214,MARJAN INDÚSTRIA E COMÉRCIO LTDA,60726692000181,2021-04-15T15:14:24.000-0300,25351194479200419,2026-09-24T00:00:00.000-0300
414307,103700477,dipropionato de betametasona + ácido salicílico,0202673260,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-03-02T13:24:04.000-0300,25351196613200505,2026-09-24T00:00:00.000-0300
415151,102350779,OFLOXACINO,0196329264,EMS S/A,57507378000365,2026-02-27T12:07:36.000-0300,25351220952200510,2026-09-24T00:00:00.000-0300
70821,126250065,LFM - PIRAZINAMIDA,0410858251,LABORATÓRIO FARMACÊUTICO DA MARINHA,00394502007157,2025-03-26T09:23:13.000-0300,250000060199902,2026-09-24T00:00:00.000-0300
417613,105830473,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,0147851262,GERMED FARMACEUTICA LTDA,45992062000165,2026-02-12T17:22:52.000-0200,25351251469200579,2026-09-24T00:00:00.000-0300
418731,105830461,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,0248802267,GERMED FARMACEUTICA LTDA,45992062000165,2026-03-13T12:18:03.000-0300,25351252215200578,2026-09-24T00:00:00.000-0300
419235,154230049,LORATADINA,0592237265,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-06-16T17:03:30.000-0300,25351257046200562,2026-09-24T00:00:00.000-0300
419775,116370040,BLAUBIMAX,1380032253,BLAU FARMACÊUTICA S.A.,58430828000160,2025-10-15T13:32:53.000-0300,250000043319962,2026-09-24T00:00:00.000-0300
418033,125680132,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,1118322145,PRATI DONADUZZI & CIA LTDA,73856593000166,2014-12-12T19:48:02.000-0200,25351253648200541,2026-09-24T00:00:00.000-0300
419252,123520193,CLONAZEPAM,0081129254,RANBAXY FARMACÊUTICA LTDA,73663650000190,2025-01-20T12:18:32.000-0200,25351260964200579,2026-09-24T00:00:00.000-0300
362394,105830309,norfloxacino,0513859268,GERMED FARMACEUTICA LTDA,45992062000165,2026-05-26T10:35:55.000-0300,25351026236200378,2026-09-24T00:00:00.000-0300
413169,151670020,cefalexina,1704608174,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,04301884000175,2017-08-14T08:58:17.000-0300,25351154454200563,2026-09-24T00:00:00.000-0300
413170,102350764,PARACETAMOL,0777572145,EMS S/A,57507378000365,2014-09-18T12:12:39.000-0300,25351135211200526,2026-09-24T00:00:00.000-0300
416225,104971323,varfarina sódica,0829438254,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2025-06-24T10:34:06.000-0300,25351214058200501,2026-09-24T00:00:00.000-0300
413265,113430122,cloridrato de amiodarona,1466419245,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-10-24T13:52:15.000-0300,25351181552200573,2026-09-24T00:00:00.000-0300
414336,103700476,"Propionato de clobetasol 0,5mg/g",0809815257,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-06-17T15:44:49.000-0300,25351196549200554,2026-09-24T00:00:00.000-0300
416284,100430945,CLORIDRATO DE CICLOBENZAPRINA,0114682267,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-02-04T10:53:55.000-0200,25351223816200573,2026-09-24T00:00:00.000-0300
1108046,101000663,Esbriet,5076371225,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,33009945000123,2022-12-21T09:39:15.000-0200,25351496519201517,2026-09-24T00:00:00.000-0300
3119,101510104,FIBROGAMMIN P,1614720258,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,62969589000198,2025-12-17T14:51:42.000-0200,250000006589404,2026-09-24T00:00:00.000-0300
413208,125680129,fosfato sódico de prednisolona,0120545268,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-02-05T13:20:04.000-0200,25351128516200581,2026-09-24T00:00:00.000-0300
413209,113430143,MIDAZOLAM,1457211246,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-10-23T10:42:12.000-0300,25351117387200504,2026-09-24T00:00:00.000-0300
425719,104070097,SORO ANTIESCORPIÔNICO,0121334261,INSTITUTO VITAL BRAZIL S/A,30064034000100,2026-02-05T15:13:37.000-0200,25351306586200587,2026-09-24T00:00:00.000-0300
422713,102350790,FUROATO DE MOMETASONA,0162002262,EMS S/A,57507378000365,2026-02-19T10:10:08.000-0200,25351309180200556,2026-09-24T00:00:00.000-0300
495609,100330138,FAULDCITA,0316864269,LIBBS FARMACÊUTICA LTDA,61230314000175,2026-04-01T13:29:08.000-0300,25351193462200614,2026-09-24T00:00:00.000-0300
422715,106900003,POMADA MINANCORA,0694166251,MINÂNCORA & CIA LTDA,84683382000195,2025-05-23T12:14:21.000-0300,2599200020215,2026-09-24T00:00:00.000-0300
423603,110850007,CLORETO DE SÓDIO + CLORETO DE CÁLCIO + ASSOCIAÇÕES FARMACE,0652995268,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2026-07-02T11:50:27.000-0300,2501600100398,2026-09-24T00:00:00.000-0300
423586,105830493,azitromicina,1620821257,GERMED FARMACEUTICA LTDA,45992062000165,2025-12-18T12:04:32.000-0200,25351293560200561,2026-09-24T00:00:00.000-0300
425826,105830489,dipirona monoidratada,0451062256,GERMED FARMACEUTICA LTDA,45992062000165,2025-04-02T11:09:53.000-0300,25351312155200550,2026-09-24T00:00:00.000-0300
426150,102980357,XYLESTESIN,1554501253,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2025-12-02T17:15:25.000-0200,2599200750163,2026-09-24T00:00:00.000-0300
421875,161980007,TRAUMEEL S,1628934255,HEEL DO BRASIL BIOMÉDICA LTDA,05994539000127,2025-12-19T14:57:38.000-0200,25351280113200542,2026-09-24T00:00:00.000-0300
423622,102980002,BARIOGEL,1554248256,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2025-12-02T16:31:08.000-0200,2599100621677,2026-09-24T00:00:00.000-0300
4436,103700343,furosemida,1644006243,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2024-12-02T10:53:17.000-0200,253510313220033,2026-09-24T00:00:00.000-0300
422253,102350800,dipirona sódica,1462454259,EMS S/A,57507378000365,2025-11-05T10:32:35.000-0200,25351309239200514,2026-09-24T00:00:00.000-0300
422281,100430948,BUP,0529011263,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-05-29T08:08:18.000-0300,25351194979200531,2026-09-24T00:00:00.000-0300
422735,100430938,TEICOPLANINA,0048550264,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-01-16T09:09:42.000-0200,25351326927200531,2026-09-24T00:00:00.000-0300
423692,103700483,norfloxacino,0707393213,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2021-02-22T13:01:16.000-0300,25351309905200514,2026-09-24T00:00:00.000-0300
125274,105710007,GARGOJUICE,0524203261,BELFAR LTDA,18324343000177,2026-05-28T07:28:35.000-0300,2599100447880,2026-09-24T00:00:00.000-0300
424745,110850033,sulfato de salbutamol,1407439217,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2021-04-13T08:54:52.000-0300,25351329696200517,2026-09-24T00:00:00.000-0300
